2026-02-11 10:54:49.172 | INFO     | app:lifespan:55 - System ready!
2026-02-11 10:55:43.512 | INFO     | app:lifespan:60 - Shutting down Amplify Floor Plan AI System
2026-02-11 10:57:56.986 | INFO     | app:lifespan:35 - Starting Amplify Floor Plan AI System
2026-02-11 10:57:57.003 | INFO     | app:lifespan:51 - ✓ Connected to Windows Revit server
2026-02-11 10:57:57.003 | INFO     | app:lifespan:55 - System ready!
2026-02-11 10:59:05.531 | INFO     | app:lifespan:60 - Shutting down Amplify Floor Plan AI System
2026-02-11 11:00:22.217 | INFO     | app:lifespan:35 - Starting Amplify Floor Plan AI System
2026-02-11 11:00:22.234 | INFO     | app:lifespan:51 - ✓ Connected to Windows Revit server
2026-02-11 11:00:22.234 | INFO     | app:lifespan:55 - System ready!
2026-02-11 11:01:28.252 | INFO     | app:lifespan:60 - Shutting down Amplify Floor Plan AI System
2026-02-11 11:02:59.552 | INFO     | app:lifespan:35 - Starting Amplify Floor Plan AI System
2026-02-11 11:02:59.572 | INFO     | app:lifespan:51 - ✓ Connected to Windows Revit server
2026-02-11 11:02:59.572 | INFO     | app:lifespan:55 - System ready!
2026-02-11 11:08:51.626 | INFO     | app:lifespan:60 - Shutting down Amplify Floor Plan AI System
2026-02-11 11:08:54.905 | INFO     | app:lifespan:35 - Starting Amplify Floor Plan AI System
2026-02-11 11:08:54.920 | INFO     | app:lifespan:51 - ✓ Connected to Windows Revit server
2026-02-11 11:08:54.920 | INFO     | app:lifespan:55 - System ready!
2026-02-11 11:11:33.173 | INFO     | utils.file_handler:save_upload_file:37 - Saved upload to data/uploads/b57a0de9-25fe-48d8-84e1-8d3462f26861.pdf
2026-02-11 11:11:33.173 | INFO     | api.routes:upload_floor_plan:57 - File uploaded: STRU_COL -1.pdf -> Job ID: b57a0de9-25fe-48d8-84e1-8d3462f26861
2026-02-11 11:11:33.186 | INFO     | core.pipeline:process:57 - [b57a0de9-25fe-48d8-84e1-8d3462f26861] Starting pipeline for data/uploads/b57a0de9-25fe-48d8-84e1-8d3462f26861.pdf
2026-02-11 11:11:33.186 | INFO     | services.stage1_pdf_processor:process:34 - Processing PDF: data/uploads/b57a0de9-25fe-48d8-84e1-8d3462f26861.pdf
2026-02-11 11:11:39.106 | INFO     | core.pipeline:process:62 - [b57a0de9-25fe-48d8-84e1-8d3462f26861] Stage 1 complete: PDF converted to image
2026-02-11 11:11:39.865 | WARNING  | services.stage2_scale_detector:detect:42 - Could not detect scale, using default: 1:100
2026-02-11 11:11:39.865 | INFO     | core.pipeline:process:67 - [b57a0de9-25fe-48d8-84e1-8d3462f26861] Stage 2 complete: Scale = 100
2026-02-11 11:11:43.599 | INFO     | services.stage3_element_detector:detect:176 - Detected: 2 walls, 0 doors, 0 windows
